pasta,arquivo,url
2018,PagamentosEfetuados2018.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@d1f69ccc-7499-4384-8c47-74520031b4ae
2019,01_Pagamentos_Efetuados_2019.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@fb8250d2-efe5-4f0d-80fa-911e83ddc33b
2020/01_Consulta_por_Credor_Mensal_2020,01_Pagamento_Consulta_por_Credor_Janeiro_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@c1f654e5-9a13-41b5-9a21-5b2f452141ec
2020/01_Consulta_por_Credor_Mensal_2020,02_Pagamento_Consulta_por_Credor_Fevereiro_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@81d6953d-6d5c-4470-a5f3-73341db7758e
2020/01_Consulta_por_Credor_Mensal_2020,03_Pagamento_Consulta_por_Credor_Marco_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@6119eec5-2b6a-4bd6-84af-023a8799c622
2020/01_Consulta_por_Credor_Mensal_2020,04_Pagamento_Consulta_por_Credor_Abril_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@60a54874-4feb-4fe4-b328-1e129a3048dd
2020/01_Consulta_por_Credor_Mensal_2020,05_Pagamento_Consulta_por_Credor_Maio_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b23f898d-f557-4ac9-b781-3538bd996a81
2020/01_Consulta_por_Credor_Mensal_2020,06_Pagamento_Consulta_por_Credor_Junho_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@bd3e874b-3b6a-405a-a6b8-4e6bd8e14e16
2020/01_Consulta_por_Credor_Mensal_2020,07_Pagamento_Consulta_por_Credor_Julho_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@57b988ec-612e-4ca2-aa98-118241e44b59
2020/01_Consulta_por_Credor_Mensal_2020,08_Pagamento_Consulta_por_Credor_Agosto_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a3cde5ad-c3d0-4a10-a8f3-21cc8142bb82
2020/01_Consulta_por_Credor_Mensal_2020,09_Pagamento_Consulta_por_Credor_Setembro_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@53bd4385-ef67-4284-84da-fdb270b23335
2020/01_Consulta_por_Credor_Mensal_2020,10_Pagamento_Consulta_por_Credor_Outubro_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@6fe58442-4f88-4623-af59-9c8caad5c724
2020/01_Consulta_por_Credor_Mensal_2020,11_Pagamento_Consulta_por_Credor_Novembro_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@0f4b2441-3dfb-4fa4-b2c1-565a0d578f9e
2020/01_Consulta_por_Credor_Mensal_2020,12_Pagamento_Consulta_por_Credor_Dezembro_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@24be6993-9327-4b91-aa21-973981e67e5c
2020/02_Pagamentos_Efetuados_Consulta_por_Credor_2020,02_Pagamentos_Efetuados_Consulta_por_Credor_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@dc5d918a-1a76-4e81-9507-f30ae1309af7
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa012020_Jan.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e158f6f8-10c7-44a5-934c-a5d889b10cc3
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa022020_Fev.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@518d31cb-d41d-4249-9809-7b2f4314a55d
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa032020_Mar.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@30245c21-6b37-44bf-a9c5-b7d495dc157e
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa042020_Abr.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3903d63e-2347-4a1d-9791-1f3fc3d68bc5
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa052020_Mai.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@83f8e528-29df-49c2-8df5-1da08e5b3673
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa062020_Jun.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a984e7af-7dc7-4037-b925-da3d4a45b969
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa072020_Jul.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3e5cbc20-4dcb-4515-b6b6-adfb86d9e7c5
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa082020_Ago.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a60f327b-cba6-4a10-87da-3283e13a0bbc
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa092020_Set.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@13776af1-76d0-4eaf-9aaa-af89f2c77d4f
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa102020_Out.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@03f8c290-2ea4-4132-8fb5-f805242d21dd
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa112020_Nov.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@4daf90f9-ec48-44b5-ac40-ea5e07f97cf7
2020/03_Consulta_Detalhada_2020/01_PDF,PDF_PTEDespesa122020_Dez.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@5b61f092-815f-412c-8dcc-ca364ed04f5c
2020/03_Consulta_Detalhada_2020/02_XLSX,01_Consulta_Detalhada_Atualizada_Jan_Dez_2020.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a6ce0c9b-74a8-4e3a-8cf4-4a4625a08a6b
2020/03_Consulta_Detalhada_2020/03_CSV,01_CSV_Despesas_Jan_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@459de62a-fc5f-4579-afee-b94635c63f4c
2020/03_Consulta_Detalhada_2020/03_CSV,02_CSV_Despesas_Fev_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@24dd0d77-374a-4619-959d-1ac45a906f74
2020/03_Consulta_Detalhada_2020/03_CSV,03_CSV_Despesas_Mar_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3643bac6-452f-4e57-ba27-c92c7a54dab9
2020/03_Consulta_Detalhada_2020/03_CSV,04_CSV_Despesas_Abr_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@1d033ae2-dff0-48cc-bc49-bdd5fdf81c12
2020/03_Consulta_Detalhada_2020/03_CSV,05_CSV_Despesas_Mai_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b179ed9d-741a-488d-833b-fe5fa1c8e596
2020/03_Consulta_Detalhada_2020/03_CSV,06_CSV_Despesas_Jun_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@76418d5f-d8d5-4543-80de-db47897fa9cb
2020/03_Consulta_Detalhada_2020/03_CSV,07_CSV_Despesas_Jul_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@6c672e5c-faaa-4313-a3f1-2bbedfa242bb
2020/03_Consulta_Detalhada_2020/03_CSV,08_CSV_Despesas_Ago_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@41be5ceb-38ef-430f-b9d1-50d15c8ae8b9
2020/03_Consulta_Detalhada_2020/03_CSV,09_CSV_Despesas_Set_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@938fd194-139d-434b-9529-b351d10440b2
2020/03_Consulta_Detalhada_2020/03_CSV,10_CSV_Despesas_Out_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a4f3aea5-dde1-40de-be15-f911240bdf53
2020/03_Consulta_Detalhada_2020/03_CSV,11_CSV_Despesas_Nov_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@75e1c30c-eb3e-4dca-aa62-7a6e2d4fadfe
2020/03_Consulta_Detalhada_2020/03_CSV,12_CSV_Despesas_Dez_2020.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@118c49d0-045a-444b-9dd9-a28256cfc683
2020/03_Consulta_Detalhada_2020/04_ODS,01_ODS_Despesas_Jan_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@785d61d1-8d81-4ada-bbe1-8f11ec2dde44
2020/03_Consulta_Detalhada_2020/04_ODS,02_ODS_Despesas_Fev_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@f2404796-8448-4c5e-84c9-33b3b9a974d6
2020/03_Consulta_Detalhada_2020/04_ODS,03_ODS_Despesas_Mar_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@4ce69b8d-8d01-4f6b-8b60-6e8b7d7a2b5e
2020/03_Consulta_Detalhada_2020/04_ODS,04_ODS_Despesas_Abr_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3ce8bb25-a7c7-478b-baa3-c03e767d4a7a
2020/03_Consulta_Detalhada_2020/04_ODS,05_ODS_Despesas_Mai_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@00038dcf-015c-4023-b349-e6f1d15f6524
2020/03_Consulta_Detalhada_2020/04_ODS,06_ODS_Despesas_Jun_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3da98693-f1e0-4372-8c81-4994d022543b
2020/03_Consulta_Detalhada_2020/04_ODS,07_ODS_Despesas_Jul_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@d2783d23-d998-47e3-9566-82620b539c45
2020/03_Consulta_Detalhada_2020/04_ODS,08_ODS_Despesas_Ago_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@2a75dd6f-58a9-4a77-a849-e13fff041a32
2020/03_Consulta_Detalhada_2020/04_ODS,09_ODS_Despesas_Set_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@51b13c46-ecf2-4cb4-8b2f-e105b65ab557
2020/03_Consulta_Detalhada_2020/04_ODS,10_ODS_Despesas_Out_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b0b09d19-c6cd-4ec7-862c-7e1971ce6d93
2020/03_Consulta_Detalhada_2020/04_ODS,11_ODS_Despesas_Nov_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@c7f2b972-9d52-45a4-b542-e95b7b6d96b4
2020/03_Consulta_Detalhada_2020/04_ODS,12_ODS_Despesas_Dez_2020.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@8e07363d-5762-4192-b51d-df6b128ce602
2021/01_Consulta_Detalhada_Atualizada_Jan_Dez_2021,01_Consulta_Detalhada_Atualizada_Jan_Dez_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@f25cf7ca-96cb-4c74-acc5-b23136380b83
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,01_Despesas_Janeiro_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3eccf0fc-ac9f-4501-a1cb-010a92c39099
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,02_Despesas_Fevereiro_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@264a9920-ba8e-4b27-ba6b-538e09ec4622
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,03_Despesas_Marco_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@bc62d623-0295-44d6-8a17-f13aaaf48994
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,04_Despesas_Abril_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@7f17cd7f-41ca-4629-9359-ee96907da206
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,05_Despesas_Maio_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@f3b6a7d3-b802-4f15-8a02-89ee32e79ea4
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,06_Despesas_Junho_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@120234f0-cbf4-4a97-be9a-d98f44a9155f
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,07_Despesas_Julho_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@eacbfba2-9746-48a3-86f4-199816baef61
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,08_Despesas_Agosto_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@756c5593-cbbe-4d40-a528-834d3678d53e
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,09_Despesas_Setembro_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3131e487-e149-4ba5-a72f-10170f044f73
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,10_Despesas_Outubro_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@f145c047-9688-412e-8723-22e1ae327e3b
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,11_Despesas_Novembro_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@c98c282c-654d-4549-a07e-b28a70d061d1
2021/02_Consulta_Detalhada_por_Mes_2021/1_PDF,12_Despesas_Dezembro_2021.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@32f5f460-acf2-4fe9-94b2-56caace223fd
2021/02_Consulta_Detalhada_por_Mes_2021/2_XLS,01_Consulta_Detalhada_Atualizada_Jan_Dez_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@c8fbe8cf-e326-4d17-920c-bfcdaa35bc5c
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,01_ODS_Despesas_Jan_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@7385dc29-97da-45fe-82b4-f29af6682515
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,02_ODS_Despesas_Fev_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@bcfbc5a2-7586-4e7a-8fb7-cd271eb479b4
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,03_ODS_Despesas_Mar_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@893c0ca5-6feb-4cd6-b252-76f5916f9158
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,04_ODS_Despesas_Abr_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@d421781d-eefc-4ea1-840e-8f3bdec9534a
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,05_ODS_Despesas_Mai_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@499db34a-01a4-4ea4-a5fd-8752a390f943
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,06_ODS_Despesas_Jun_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@da6dfb22-0d9d-40d0-9e2b-ba97c3660663
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,07_ODS_Despesas_Jul_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e1af3625-9c80-4c98-9480-be9c169616e1
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,08_ODS_Despesas_Ago_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@c5215ede-96ed-46f9-a8a2-97299bb238e2
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,09_ODS_Despesas_Set_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@14965450-f9db-4387-bb0b-f91ebb31712e
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,10_ODS_Despesas_Out_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b7553760-f231-4666-8fec-272c35d2692e
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,11_ODS_Despesas_Nov_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@49ae5340-e6df-414a-86cb-406239828e96
2021/02_Consulta_Detalhada_por_Mes_2021/3_ODS,12_ODS_Despesas_Dez_2021.ods,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@ebbe15d8-9449-4a60-9346-3adae2091a67
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,01_CSV_Despesas_Jan_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@13efae07-ac20-47d6-9b49-6816f059fe30
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,02_CSV_Despesas_Fev_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@7fc73cf0-e64d-4a2d-89be-496bd86b439e
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,03_CSV_Despesas_Mar_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@dc1c4cea-74ca-4608-8464-2690a5590f0f
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,04_CSV_Despesas_Abri_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@d0605ed5-f7cc-461d-9131-ba5cfbb4ba8d
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,05_CSV_Despesas_Mai_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@3596b30d-bba4-4b18-95fc-cdc3cfb20261
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,06_CSV_Despesas_Jun_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@ae3bfcde-fc14-4cb7-80ff-e0fc83ed71b4
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,07_CSV_Despesas_Jul_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b77baab7-7a5e-4305-8b6c-e8b7ffa22dd5
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,08_CSV_Despesas_Ago_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@24a78243-d27e-4794-bac9-4f2181c662b8
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,09_CSV_Despesas_Set_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@9448f642-94c7-422d-88a6-36743cf4631d
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,10_CSV_Despesas_Out_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@43f660a4-3b64-425c-8b27-a414463ce849
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,11_CSV_Despesas_Nov_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@a5fd859a-000f-4a10-a1ac-155134b5fa16
2021/02_Consulta_Detalhada_por_Mes_2021/4_CSV,12_CSV_Despesas_Dez_2021.csv,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@728ade9b-1fa7-4115-8f76-68d725f27733
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,01_Pagamentos_Efetuados_Janeiro_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@8e46e0de-17fc-456e-ae7d-974e85587d0c
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,02_Pagamentos_Efetuados_Fevereiro_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@029b1ce9-2e27-4b97-9369-5ae39fa33dc5
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,03_Pagamentos_Efetuados_Marco_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@ea17cac9-6265-49c1-9487-015742d92a4e
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,04_Pagamentos_Efetuados_Abril_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@596bd29a-996e-4200-96b1-6f40a3d00c3c
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,05_Pagamentos_Efetuados_Maio_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@83055643-834f-4422-904d-0e9678cb3a98
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,06_Pagamentos_Efetuados_Junho_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@93f9c4e7-a3ad-43c5-b389-5295843e22b8
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,07_Pagamentos_Efetuados_Julho_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@849ffbe0-116c-4775-a0c3-8a1815c1753e
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,08_Pagamentos_Efetuados_Agosto_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@99515b7f-7a34-459a-8887-b1a7d94b1d1f
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,09_Pagamentos_Efetuados_Setembro_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@0726c0b1-dcbe-4f96-98e6-5c2b2b49b1f8
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,10_Pagamentos_Efetuados_Outubro_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@51c870ba-67c8-4b3b-b76e-c6bc5a4af2dd
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,11_Pagamentos_Efetuados_Novembro_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@b6bb909a-7f57-4b70-882f-416afc85166e
2021/03_Pagamentos_Efetuados_e_Consulta_por_Credor_2021,12_Pagamentos_Efetuados_e_Consulta_por_Credor_2021.xlsx,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@e3fd74e4-a71a-4214-8362-b215d7699ed7
2022/01_Consulta_Detalhada_2022/01_PDF,01_PTE_Despesa_2022_Jan.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@57df5e61-76e9-4967-b873-ac512c46fc2a
2022/01_Consulta_Detalhada_2022/01_PDF,02_PTE_Despesa_2022_Fev.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@d064c58c-3700-41a0-a91b-b1bb92244b51
2022/01_Consulta_Detalhada_2022/01_PDF,03_PTE_Despesa_2022_Mar.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@62b7abcf-9817-4989-9676-a8515bf886d5
2022/01_Consulta_Detalhada_2022/01_PDF,04_PTE_Despesa_2022_Abr.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@cbf81a64-e6f4-4d3b-ad6f-de2072168f71
2022/01_Consulta_Detalhada_2022/01_PDF,05_PTE_Despesa_2022_Mai.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@ccf3f611-5c07-4646-8bf1-a83c2b1c5e71
2022/01_Consulta_Detalhada_2022/01_PDF,06_PTE_Despesa_2022_Jun.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@5b6c8273-5891-42ab-8666-c59036ccd042
2022/01_Consulta_Detalhada_2022/01_PDF,07_PTE_Despesa_2022_Jul.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@8086dad2-5f5d-4a55-8bf4-da2d16a40514
2022/01_Consulta_Detalhada_2022/01_PDF,08_PTE_Despesa_2022_Ago.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@5fec1f7e-1981-477e-9362-8151c49efc42
2022/01_Consulta_Detalhada_2022/01_PDF,09_PTE_Despesa_2022_Set.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@167cf83e-2a4c-4b82-90f9-57b4ba2344c2
2022/01_Consulta_Detalhada_2022/01_PDF,10_PTE_Despesa_2022_Out.pdf,https://www.documentador.pr.gov.br/documentador/pub.do?action=d&uuid=@gtf-escriba-sefa@5050637c-13ee-4785-ba97-5056f82a0a22
